rows
name-AREA
общество/семейного/музицирования/прикамская/гармония//мир/музыка/семья-Поддержка семьи, материнства, отцовства и детства
многодетность/в/радость//профилактика/эмоционального/выгорания/многодетных/матерей/в/том/числе/из/замещающих/семей-Поддержка семьи, материнства, отцовства и детства
семья/я//здоровое/будущее/повышение/ресурса/семей/воспитывающих/детей/с/вич-Охрана здоровья граждан, пропаганда здорового образа жизни
межрегиональный/турнир/по/тактикоспециальной/подготовке/первый/отряд-Сохранение исторической памяти
развитие/службы/ранней/помощи/росточки/для/семей/детей/с/тмнр/в/возрасте/от//до//лет/в/г/ростовнадону/и/ростовской/области-Социальное обслуживание, социальная поддержка и защита граждан
музей/русская/православная/церковь/и/великая/отечественная/война-Сохранение исторической памяти
развитие/культуры/раздельного/сбора/вторсырья/в/челябинске/и/челябинской/области/с/помощью/экологической/акции/разделяйка-Охрана окружающей среды и защита животных
живые/города-Развитие институтов гражданского общества
толстойлаб/лаборатория/документального/кино/для/начинающих-Поддержка проектов в области культуры и искусства
постановка/спектакля/адаптированного/для/людей/с/ментальными/нарушениями/сказки/гофмана-Поддержка проектов в области культуры и искусства
добрые/перемены/защита/прав/и/реабилитация/детейсирот/находящихся/в/детском/доме/и/переживших/травму/жестокого/обращения/в/семье/ii/этап-Поддержка семьи, материнства, отцовства и детства
кириши/в/огне/войны-Сохранение исторической памяти
доступный/спорт/в/каждый/двор-Охрана здоровья граждан, пропаганда здорового образа жизни
без/срока/давности/преступления/нацистов/и/их/пособников/против/мирного/населения/на/оккупированной/территории/рсфср/в/годы/великой/отечественной/в-Сохранение исторической памяти
документальный/роудмуви/колокольный/марафон-Поддержка проектов в области культуры и искусства
экспедиция/поклон/кораблям/великой/победы/бессмертный/дивизион-Развитие общественной дипломатии и поддержка соотечественников
жизнь/прекрасна/стоит/жить-Охрана здоровья граждан, пропаганда здорового образа жизни
бронекатер/бк/поиск-Сохранение исторической памяти
университет/городских/лидеров-Развитие институтов гражданского общества
сохранить/и/приумножить/силу/целебного/источника/бугузунский-Охрана окружающей среды и защита животных
малиновая/сказка-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
центр/ресоциализации/имени/преподобного/александра/пересвета/-Охрана здоровья граждан, пропаганда здорового образа жизни
спортивные/секции/ижевска-Охрана здоровья граждан, пропаганда здорового образа жизни
v/всероссийский/конгресс/молодежных/медиа-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
xxii/международный/фестиваль/новый/европейский/театр-Поддержка проектов в области культуры и искусства
медиадоброволец//содружество/поколений-Развитие институтов гражданского общества
/фестиваль/исторической/реконструкции/хельга/-Поддержка проектов в области культуры и искусства
чтоб/не/угаснуть/сердцем/и/умом-Поддержка проектов в области культуры и искусства
детское/сердце/школа/реабилитации/и/профилактики-Охрана здоровья граждан, пропаганда здорового образа жизни
программа/комплексного/сопровождения/семей/со/спинальной/мышечной/атрофией/клиника/сма-Охрана здоровья граждан, пропаганда здорового образа жизни
сказка/учит/сказка/лечит-Поддержка проектов в области культуры и искусства
идём/легко/палки//не/роскошь/а/средство/передвижения-Охрана здоровья граждан, пропаганда здорового образа жизни
ресурсный/центр/развития/некоммерческих/организаций/и/благотворительности/в/оренбургской/области-Развитие институтов гражданского общества
учебновоспитательный/проект/победа/одна/на/всех-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
развитие/интеллектуального/волонтерства/на/базе/онлайн/платформы/procharity-Развитие институтов гражданского общества
старина/сибирская/купеческая-Поддержка проектов в области культуры и искусства
профилактика/абортов/и/социальная/поддержка/кризисных/семей-Социальное обслуживание, социальная поддержка и защита граждан
учиться/и/учить/любить-Поддержка проектов в области науки, образования, просвещения
удмуртская/медиашкола/для/мам/аныкай/матушка-Укрепление межнационального и межрелигиозного согласия
старые/солдаты/уходят/а/память/остается-Сохранение исторической памяти
воля/к/жизни-Социальное обслуживание, социальная поддержка и защита граждан
/всероссийский/фестиваль/минибаскет-Охрана здоровья граждан, пропаганда здорового образа жизни
организация/велопробега/единый/кавказ//летию/великой/победы-Сохранение исторической памяти
центр/здоровья/микрорайона/мостовая-Охрана здоровья граждан, пропаганда здорового образа жизни
семейное/экологическое/движение/экопатруль/фестиваль/и/премия/ангелхранитель/хакасии/экопатруль-Охрана окружающей среды и защита животных
путевка/в/активную/жизнь-Социальное обслуживание, социальная поддержка и защита граждан
солдатский/лес-Сохранение исторической памяти
детство/доступное/каждому-Поддержка семьи, материнства, отцовства и детства
маршрут/жизни-Охрана здоровья граждан, пропаганда здорового образа жизни
свидетели/бессмертного/подвига/музей/находок/поисковых/отрядов/пензенской/области-Сохранение исторической памяти
дедсад//центр/кратковременного/дневного/пребывания/для/людей/с/деменцией/-Социальное обслуживание, социальная поддержка и защита граждан
доступный/пляж-Социальное обслуживание, социальная поддержка и защита граждан
зеркало/будущего/всероссийский/фестиваль/детскоюношеских/фильмов-Выявление и поддержка молодых талантов в области культуры и искусства
нко//поставщик/качественных/социальных/услуг-Социальное обслуживание, социальная поддержка и защита граждан
артдосуг/элегантного/возраста-Социальное обслуживание, социальная поддержка и защита граждан
проект/федерации/кикбоксинга//здоровые/дети/магнитки-Охрана здоровья граждан, пропаганда здорового образа жизни
инклюзивная/творческая/мастерская/сотворение-Социальное обслуживание, социальная поддержка и защита граждан
здоровое/поколение-Охрана здоровья граждан, пропаганда здорового образа жизни
спортивная/площадка/территория/зож-Охрана здоровья граждан, пропаганда здорового образа жизни
новая/я-Поддержка семьи, материнства, отцовства и детства
доступная/среда//свобода/передвижения-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
игра/в/кубе-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
живое/слово//от/петербурга/до/карелии-Поддержка проектов в области науки, образования, просвещения
родительское/просвещение-Поддержка семьи, материнства, отцовства и детства
современный/подход/в/реабилитации/детейинвалидов-Социальное обслуживание, социальная поддержка и защита граждан
meeting/russia/reunion///первая/встреча/выпускников/программы/узнать/россию/-Развитие общественной дипломатии и поддержка соотечественников
бокс/для/всех-Охрана здоровья граждан, пропаганда здорового образа жизни
внутренний/компас-Поддержка семьи, материнства, отцовства и детства
моя/семья/в/истории/победы-Сохранение исторической памяти
дворовый/мяч-Охрана здоровья граждан, пропаганда здорового образа жизни
инклюзивная/театральная/студия/бибибо-Социальное обслуживание, социальная поддержка и защита граждан
щедрый/склад-Социальное обслуживание, социальная поддержка и защита граждан
трагедия/по/имени/антоновщина-Сохранение исторической памяти
третий/всероссийский/конкурс/композиторов/avanti-Поддержка проектов в области культуры и искусства
открытый/литературный/проект/сәләткә/нур/булган/йолдызлар/им/флюса/латифи/в/переводе/с/тат/сэлэт/зажигает/новые/звезды-Выявление и поддержка молодых талантов в области культуры и искусства
чистые/игрычистый/лес-Охрана окружающей среды и защита животных
фортепианные/мосты/имнаталии/добровольской-Поддержка проектов в области культуры и искусства
спартакиада/кубок/севера-Охрана здоровья граждан, пропаганда здорового образа жизни
ресурсы/жизни-Социальное обслуживание, социальная поддержка и защита граждан
cоциальная/мастерская/доброкомбинат-Охрана окружающей среды и защита животных
деревне/жить//россии/процветать/-Сохранение исторической памяти
хочу//могу/учиться-Поддержка семьи, материнства, отцовства и детства
имя/солдата/в/сердце/моём-Сохранение исторической памяти
самостоятельные/взрослые/образовательная/и/социальная/поддержка/лиц/из/числа/детейсирот/с/инвалидностью/проживающих/в/социальных/учреждениях/и/вып-Социальное обслуживание, социальная поддержка и защита граждан
юнармия//оплот/россии-Сохранение исторической памяти
развитие/добровольчества/среди/школьников/младших/классов-Поддержка проектов в области науки, образования, просвещения
будущее/рождается/сегодня/помощь/и/поддержка/беременным/женщинам/и/женщинам/имеющим/ребенка/до/полутора/лет/столкнувшимся/с/проблематикой/вичин-Охрана здоровья граждан, пропаганда здорового образа жизни
драгоценный/пластик-Охрана окружающей среды и защита животных
социальный/проект/новый/рубеж-Охрана здоровья граждан, пропаганда здорового образа жизни
особое/растворение-Поддержка семьи, материнства, отцовства и детства
мир/без/границ/адаптация/детей/с/инвалидностью/к/окружающей/среде/через/образовательно/туристические/услуги-Социальное обслуживание, социальная поддержка и защита граждан
особый/тренер-Поддержка проектов в области науки, образования, просвещения
создание/студии/интеллектуального/развития/клуб/оk/в/сельской/библиотеке-Поддержка проектов в области культуры и искусства
центр/временного/пребывания/для/детей/с/ограниченными/возможностями/здоровья-Социальное обслуживание, социальная поддержка и защита граждан
каждый/ребенок/особенный-Охрана здоровья граждан, пропаганда здорового образа жизни
кубок/цицерона/молодежный/турнир/по/ораторскому/мастерству-Поддержка проектов в области науки, образования, просвещения
культурнопросветительский/проект/от/симбирска/до/ульяновска/открываем/историю/заново-Поддержка проектов в области культуры и искусства
всероссийская/благотворительная/художественная/выставка/инклюзивные/передвижники-Поддержка проектов в области культуры и искусства
аласная/культура//территория/надежды-Поддержка семьи, материнства, отцовства и детства
информационнопросветительский/центр/сахарок-Поддержка семьи, материнства, отцовства и детства
синий/платочек/вовлечение/подрастающего/поколения/в/социальнокультурное/и/межпоколенное/взаимодействие/с/ветеранами-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
чистые/игры//казань-Охрана окружающей среды и защита животных
пряжинский/район//от/берега/до/берега-Поддержка проектов в области культуры и искусства
раскрой/себя-Социальное обслуживание, социальная поддержка и защита граждан
сильные/духом/и/телом-Охрана здоровья граждан, пропаганда здорового образа жизни
студенческие/спасательные/отряды/псковской/области-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
мы/против/рака-Охрана здоровья граждан, пропаганда здорового образа жизни
адаптивное/скалолазание/для/детей/с/овз/и/трудных/подростков/нет/недосягаемых/высот-Социальное обслуживание, социальная поддержка и защита граждан
улица/младшего/сына-Сохранение исторической памяти
калейдоскоп/музыкальных/улыбок//музыкальнохоровая/добровольческая/деятельность/союза/православных/женщин/в/самарской/области-Поддержка проектов в области культуры и искусства
социальный/пункт/проката/технических/средств/реабилитации-Социальное обслуживание, социальная поддержка и защита граждан
великая/победа//одна/на/всех-Сохранение исторической памяти
гимнастика/для/особенных/детей//организация/регулярных/занятий/по/художественной/и/ритмической/гимнастике/для/детей//инвалидов/детей//сирот/и/дете-Охрана здоровья граждан, пропаганда здорового образа жизни
в/глубину/к/вершинам/мастерства-Охрана здоровья граждан, пропаганда здорового образа жизни
успех/каждого-Поддержка проектов в области науки, образования, просвещения
большое/будущее/маленьких/школ-Поддержка проектов в области науки, образования, просвещения
видеоканал/на/youtube/сокуон/сирэ/мир/закона//образовательный/проект/на/якутском/родном/языке/для/детей/и/взрослых/направленный/на/правовое-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
национальный/открытый/чемпионат/творческих/компетенций/artskills/artmasters-Выявление и поддержка молодых талантов в области культуры и искусства
собор/церковного/искусства/пскова/подготовка/и/проведение/выставки/современного/церковного/искусства/и/форума/современных/церковных/художников-Поддержка проектов в области культуры и искусства
межрегиональный/инклюзивный/молодежный/туристский/квест-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
российскоказахстанский/конвент/молодых/лидеров/целина-Развитие общественной дипломатии и поддержка соотечественников
дни/российсконемецкой/детской/народной/дипломатии/в/ялте/iii/фестиваль/море/дружбы-Развитие общественной дипломатии и поддержка соотечественников
центр/защиты/прав/инвалидов//-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
развитие/системы/учета/городских/зеленых/насаждений-Охрана окружающей среды и защита животных
поддержка/подростков/проживающих/в/сельской/глубинке/добро/в/село-Поддержка семьи, материнства, отцовства и детства
сообщество/особых/театров/россии-Развитие институтов гражданского общества
культура/движения//основа/активного/долголетия-Социальное обслуживание, социальная поддержка и защита граждан
хвалынск/культурные/слои-Сохранение исторической памяти
на/лошадке/в/здоровую/жизнь-Социальное обслуживание, социальная поддержка и защита граждан
юный/спецназовец/школа/мужчин/и/защитников/родины-Сохранение исторической памяти
лето/в/деревне-Социальное обслуживание, социальная поддержка и защита граждан
светлая/обитель/комплексная/поддержка/беременных/женщин/и/матерей/с/детьми/находящихся/в/трудной/жизненной/ситуации-Социальное обслуживание, социальная поддержка и защита граждан
дорога/к/спорту-Охрана здоровья граждан, пропаганда здорового образа жизни
обитель/милосердия/в/честь/святого/великомученика/димитрия/солунского-Социальное обслуживание, социальная поддержка и защита граждан
строки/опаленные/войной/литературнопатриотический/проект/о/писателяхфронтовиках/республики/мордовия-Сохранение исторической памяти
радуга/над/волгой-Поддержка проектов в области культуры и искусства
pro/пинежье-Развитие институтов гражданского общества
со/спортом/по/жизни/тренируемся/сами/приглашаем/к/участию/всех-Охрана здоровья граждан, пропаганда здорового образа жизни
антикоррупционный/патруль/антикоррупционное/просвещение/молодежи/рязанской/области/в/возрасте/от//до//лет-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
паркран//еженедельные/бесплатные/забеги/на//километров/для/всех/желающих/развитие/проекта/в/новых/локациях/по/требованию/населения-Охрана здоровья граждан, пропаганда здорового образа жизни
серебряная/молодость/чукотки/первый/этап-Социальное обслуживание, социальная поддержка и защита граждан
норильский/пленэр-Социальное обслуживание, социальная поддержка и защита граждан
благотворительная/социальноориентированная/столовая/казачий/стан-Социальное обслуживание, социальная поддержка и защита граждан
диалог-Укрепление межнационального и межрелигиозного согласия
стихи/наощупь/школа/позитивного/чтения-Поддержка проектов в области науки, образования, просвещения
фестиваль/водных/видов/спорта/и/турнир/по/плаванию/среди/парапловцов/царская/миля/-Охрана здоровья граждан, пропаганда здорового образа жизни
/племен/мэргэн/уксы-Охрана здоровья граждан, пропаганда здорового образа жизни
знать/чтобы/гордиться-Сохранение исторической памяти
региональная/молодежная/программа/сохранения/народных/казачьих/традиций/и/нравственнопатриотического/воспитания/донские/истоки/продолжение-Поддержка проектов в области культуры и искусства
федеральная/сеть/школьных/киноклубов-Поддержка проектов в области культуры и искусства
наше/местодворец/им/ам/малунцева-Поддержка семьи, материнства, отцовства и детства
клуб/технического/изобретательства/и/робототехнического/творчества/для/детей/дошкольного/возраста/кирт/клуб/изобретательства/и/робототехнического/тво-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
школа/добровольцев/перезагрузка-Социальное обслуживание, социальная поддержка и защита граждан
благотворительность//образ/жизни-Развитие институтов гражданского общества
d//добрые/дела/детям-Поддержка семьи, материнства, отцовства и детства
юный/эколог/вооп-Охрана окружающей среды и защита животных
федеральный/конкурс/кинодебютов/региональное/кино/россии-Выявление и поддержка молодых талантов в области культуры и искусства
выездная/служба/ранней/помощи-Поддержка семьи, материнства, отцовства и детства
культурнопросветительский/проект/благовест-Поддержка проектов в области культуры и искусства
волонтерский/центр/клиника/жизни-Развитие институтов гражданского общества
школа/медиаграмотности/про/контент-Поддержка проектов в области науки, образования, просвещения
детский/футбол//новые/возможности-Охрана здоровья граждан, пропаганда здорового образа жизни
эко//экология/культура/образование-Охрана окружающей среды и защита животных
региональный/экологический/языковой/детскоюношеский/лагерь/pro/eco-Охрана окружающей среды и защита животных
применение/современных/компьютерных/технологий/в/повседневной/жизни/людей/старшего/поколения-Социальное обслуживание, социальная поддержка и защита граждан
организация/досуга/для/детей/из/малообеспеченных/семей/от//до//лет/православный/детский/клуб/милосердие-Охрана здоровья граждан, пропаганда здорового образа жизни
дорогами/памяти/к/великому/юбилею//летию/победы/в/великой/отечественной/войне-Сохранение исторической памяти
открытое/творческое/пространство/иверион-Социальное обслуживание, социальная поддержка и защита граждан
развитие/и/расширение/материальной/базы/военнопатриотического/клуба/кордон-Охрана здоровья граждан, пропаганда здорового образа жизни
спорт/не/делит/спорт/объединяет-Охрана здоровья граждан, пропаганда здорового образа жизни
твой/первый/ледоруб/вцспс-Охрана здоровья граждан, пропаганда здорового образа жизни
навстречу/друг/другу-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
создание/условий/для/получения/дополнительного/образования/в/области/театра/и/кино/для/детей/из/неблагополучных/семей/и/детей/с/овз/аутизм/рас/умс-Поддержка проектов в области науки, образования, просвещения
ильинские/рубежи/музейнообразовательный/мемориальный/комплекс/с/храмом/памяти/героических/защитников/ильинских/рубежей/на/подступах/к/москве/в/октяб-Сохранение исторической памяти
фотопроект/мама/в/книге-Поддержка проектов в области культуры и искусства
ленздравклоун//больничная/клоунада/для/детей/с/тяжелыми/заболеваниями-Социальное обслуживание, социальная поддержка и защита граждан
спортэто/жизнь-Охрана здоровья граждан, пропаганда здорового образа жизни
солнце/на/ладонях-Поддержка проектов в области культуры и искусства
квест/игра/орс/да/тöд/играй/и/узнавай-Поддержка проектов в области науки, образования, просвещения
благотворительная/регата/светдети-Социальное обслуживание, социальная поддержка и защита граждан
покори/тульское/небо-Охрана здоровья граждан, пропаганда здорового образа жизни
книги/говорят/голосом/детей-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
две/жизни-Социальное обслуживание, социальная поддержка и защита граждан
казачий/край//литературная/этностаница-Сохранение исторической памяти
творчество/в/условиях/безмолвия-Поддержка проектов в области науки, образования, просвещения
не/повторяй/мой/путь-Поддержка семьи, материнства, отцовства и детства
без/вымысла/электронные/кейсы/документов/по/истории/великой/отечественной/войны////гг-Поддержка проектов в области науки, образования, просвещения
фестиваль/городской/среды/kurbanistika-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
созвучие/сердец-Социальное обслуживание, социальная поддержка и защита граждан
межрегиональный/военноисторический/фестиваль/гроза/над/ситой-Сохранение исторической памяти
от/витязя/к/ратнику-Сохранение исторической памяти
лето//зарядка/на/жизнь-Охрана здоровья граждан, пропаганда здорового образа жизни
на/культурной/волне-Охрана здоровья граждан, пропаганда здорового образа жизни
работа/для/всех/занятость/и/профессиональная/подготовка/людей/с/психическими/нарушениями-Социальное обслуживание, социальная поддержка и защита граждан
низкопороговый/консультационный/центр/ремар-Охрана здоровья граждан, пропаганда здорового образа жизни
игра/твоей/мечты/всероссийский/футбольный/турнир/для/воспитанников/детских/учреждений-Поддержка семьи, материнства, отцовства и детства
фестиваль/национальных/культур/сибирское/разноцветье-Укрепление межнационального и межрелигиозного согласия
межрегиональный/медицинский/турнир/medcare-Поддержка проектов в области науки, образования, просвещения
колчановская/святыня/спасаем/храм/от/разрушения-Сохранение исторической памяти
мы/рядом/мы/вместе//оказание/срочной/социальной/помощи/и/социальнопсихологической/поддержки/людям/попавшим/в/трудную/жизненную/ситуацию/вследст-Социальное обслуживание, социальная поддержка и защита граждан
выставочный/проект/театр/сближающий/народы-Укрепление межнационального и межрелигиозного согласия
развитие/сети/бесплатной/юридической/помощи/многодетным/семьям/в/алтайском/крае/правовая/неотложка//-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
сегодня/школьник/завтра/промальпинист/спасатель/школа/высотников/и/спасателей/для/детей/воспитываемых/в/условиях/социальной/незащищенности-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
развитие/через/движение-Социальное обслуживание, социальная поддержка и защита граждан
вновь/рожден-Поддержка семьи, материнства, отцовства и детства
выход/из/социальной/изоляции/семей/воспитывающих/детей/с/ментальными/особенностями/в/развитии/через/участие/в/театральной/постановке-Поддержка семьи, материнства, отцовства и детства
xxiv/открытый/межрегиональный/спортивнотворческий/фестиваль/северские/зори/для/лиц/с/ограниченными/возможностями/здоровья-Социальное обслуживание, социальная поддержка и защита граждан
проект/здоровый/выбор-Охрана здоровья граждан, пропаганда здорового образа жизни
казачья/зорька-Поддержка проектов в области культуры и искусства
шаг/к/здоровью-Социальное обслуживание, социальная поддержка и защита граждан
все/мы/чуточку/поэты/первый/этап-Сохранение исторической памяти
правовой/центр/защиты/прав/ветеранов/членов/их/семей/детейсирот/и/лиц/из/их/числа//точка/опоры-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
крымские/proчтения-Поддержка проектов в области науки, образования, просвещения
расширение/возможностей/социализации/детей/с/овз/дооборудования/центра/средствами/реабилитации/и/аппаратурой/для/массовых/мероприятий-Социальное обслуживание, социальная поддержка и защита граждан
